username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
ToniRadjali;2017-08-31 01:14;0;1;"Harvey now a tropical depression https://www. yahoo.com/news/harvey-mo ves-louisiana-least-25-dead-17-missing-013209499--finance.html?.tsrc=fauxdal … via @yahoo";;@yahoo;;"903139003460861952";https://twitter.com/ToniRadjali/status/903139003460861952
fabianobertolin;2017-08-31 01:12;1;0;"Harvey now tropical depression , but catastrophic flooding continues -- live updates - CBS News http:// dlvr.it/Pjp8qJ pic.twitter.com/dC1HmYyzA4";;;;"903138354358771712";https://twitter.com/fabianobertolin/status/903138354358771712
Pittsburgh_NC;2017-08-31 01:08;0;0;"Pittsburgh News Harvey downgraded to tropical depression ; death toll rises above 30​ http:// dlvr.it/Pjp6zZ pic.twitter.com/ixl5bFmkEw";;;;"903137317614845952";https://twitter.com/Pittsburgh_NC/status/903137317614845952
TrumpEra_2017;2017-08-31 01:07;1;0;"At least 28 confirmed deaths have been attributed to Harvey , now a tropical depression . http:// nbcnews.to/2wUifQf";;;;"903137169493164032";https://twitter.com/TrumpEra_2017/status/903137169493164032
WesternMEwx;2017-08-31 01:05;1;0;"Tropical Depression Harvey Graphics http:// dlvr.it/Pjp5kb #tropics";;;#tropics;"903136543736336384";https://twitter.com/WesternMEwx/status/903136543736336384
NMEmergencyPrep;2017-08-31 01:01;0;0;"Tropical Depression Harvey Graphics http:// dlvr.it/Pjp3ZZ";;;;"903135546418987008";https://twitter.com/NMEmergencyPrep/status/903135546418987008
GeoAlertRSS;2017-08-31 00:59;0;0;"#NOAA Tropical Depression Harvey Graphics http:// dlvr.it/Pjp2xv";;;#NOAA;"903135030846799872";https://twitter.com/GeoAlertRSS/status/903135030846799872
KnowYourNewsNow;2017-08-31 00:55;0;0;"Harvey Weakens To A Tropical Depression (pls RT↺ ) http://www. 1clickdaily.com/2597380 #USA #euronews #world #Flood";;;#USA #euronews #world #Flood;"903134087271022592";https://twitter.com/KnowYourNewsNow/status/903134087271022592
KCOYJason;2017-08-31 00:50;0;2;"Tropical Depression #Harvey continues to weaken as it moves over #Louisiana . That is good news, but the damage has been done. #Texas #KCOY pic.twitter.com/FuoY5mYlSP";;;#Harvey #Louisiana #Texas #KCOY;"903132757353693184";https://twitter.com/KCOYJason/status/903132757353693184
KCOY;2017-08-31 00:50;0;0;"Tropical Depression #Harvey continues to weaken as it moves over #Louisiana . That is good news, but the damage has been done. #Texas #KCOY pic.twitter.com/sETm2hr9hc";;;#Harvey #Louisiana #Texas #KCOY;"903132757290876928";https://twitter.com/KCOY/status/903132757290876928
AnamjemWAK;2017-08-31 00:49;0;0;"Harvey now a tropical depression https://www. yahoo.com/news/harvey-mo ves-louisiana-least-25-dead-17-missing-013209499--finance.html?.tsrc=fauxdal … via @yahoo";;@yahoo;;"903132656325492736";https://twitter.com/AnamjemWAK/status/903132656325492736
MilwaukeeCP;2017-08-31 00:49;0;0;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// toplocalnow.com/us/milwaukee/a t/midnight#t7413308 …";;;#t7413308;"903132545163948032";https://twitter.com/MilwaukeeCP/status/903132545163948032
citizentvkenya;2017-08-31 00:43;5;9;"Harvey Downgraded to Tropical Depression , Still a Danger http:// ow.ly/hBU630eNSmS pic.twitter.com/jXueZUbFdd";;;;"903131113534697476";https://twitter.com/citizentvkenya/status/903131113534697476
srbija_eu;2017-08-31 00:43;0;0;"JUST IN: Tropical Depression Harvey 's center to move through northeastern Louisiana and northwestern Mississippi Thursday, says NHC pic.twitter.com/atYjy0jwze";;;;"903131037663940608";https://twitter.com/srbija_eu/status/903131037663940608
Punjabupdate;2017-08-31 00:42;0;0;"Hurricane Harvey weakens to tropical depression - https:// goo.gl/6a1Tt8 - pic.twitter.com/DqmODESx7r";;;;"903130941014413313";https://twitter.com/Punjabupdate/status/903130941014413313
Don_Seanado;2017-08-31 00:41;0;0;"Lol Harvey did pass us... As a Tropical Depression . https:// twitter.com/damioncrawford /status/902901479895425024 …";;;;"903130495139151876";https://twitter.com/Don_Seanado/status/903130495139151876
ColaCapri;2017-08-31 00:38;0;0;"Harvey is tropical depression , Muslim wife in the mosque in Houston shelter enjoying gossips of family,husband & environments.....haha pic.twitter.com/opGEtGBMOz";;;;"903129908552941568";https://twitter.com/ColaCapri/status/903129908552941568
LAHT;2017-08-31 00:38;0;0;"Harvey Weakens to Tropical Depression , Heads to Southwest Louisiana http:// dlvr.it/PjnwSX http:// fb.me/2PVtmp7SK";;;;"903129892430249986";https://twitter.com/LAHT/status/903129892430249986
LAHT;2017-08-31 00:38;0;0;"Harvey Weakens to Tropical Depression , Heads to Southwest Louisiana http:// dlvr.it/PjnwSX";;;;"903129864940560384";https://twitter.com/LAHT/status/903129864940560384
L_AHT;2017-08-31 00:38;0;0;"Harvey Weakens to Tropical Depression , Heads to Southwest Louisiana http:// dlvr.it/PjnwQv";;;;"903129863170662400";https://twitter.com/L_AHT/status/903129863170662400
TrendingDrugs;2017-08-31 00:36;0;0;"Harvey downgraded to a tropical depression while floods continue #UnitedStates #U .S.NationalHurricaneCenter http:// drugs.trendolizer.com/2017/08/harvey -downgraded-to-a-tropical-depression-while-floods-continue.html … pic.twitter.com/1Bypxaxlvl";;;#UnitedStates #U;"903129361104199680";https://twitter.com/TrendingDrugs/status/903129361104199680
SandhyaABC7;2017-08-31 00:35;2;3;"Nearing peak of hurricane season & tropics are heating up! Tropical Depression #Harvey not done yet. Flooding rain continues.";;;#Harvey;"903129200357367808";https://twitter.com/SandhyaABC7/status/903129200357367808
Sortiwa;2017-08-31 00:35;0;0;"Harvey Downgraded to Tropical Depression , Still a Danger http:// realestateye.co.ke/harvey-downgra ded-to-tropical-depression-still-a-danger/ … #PresidentialPetitionKe pic.twitter.com/bW0vUAkfJt";;;#PresidentialPetitionKe;"903129024121229317";https://twitter.com/Sortiwa/status/903129024121229317
pulpmarkets;2017-08-31 00:34;0;0;"RANsquawk: Harvey continued to exert influence over the energy space despite being downgraded to a tropical depression";;;;"903128887579865088";https://twitter.com/pulpmarkets/status/903128887579865088
RANsquawk;2017-08-31 00:30;5;0;"Harvey continued to exert influence over the energy space despite being downgraded to a tropical depression";;;;"903127756925435904";https://twitter.com/RANsquawk/status/903127756925435904
2kdei;2017-08-31 00:27;3;2;"Tropical Depression Harvey 's center to move through NE Louisiana & NW Mississippi Thursday, says NHC pic.twitter.com/FoG8PEBpw5";;;;"903127105096957952";https://twitter.com/2kdei/status/903127105096957952
KCCINews;2017-08-31 00:23;0;0;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// dlvr.it/PjnpNv pic.twitter.com/ccfr4iyO3N";;;;"903125978997702657";https://twitter.com/KCCINews/status/903125978997702657
WCVB;2017-08-31 00:23;3;1;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// dlvr.it/PjnpRV pic.twitter.com/fRlW1cb83d";;;;"903125973662498816";https://twitter.com/WCVB/status/903125973662498816
TodoTiempo;2017-08-31 00:21;0;0;"Tropical Depression Harvey Forecast Information (.shp) http:// fb.me/BzTq1XKg";;;;"903125491988611072";https://twitter.com/TodoTiempo/status/903125491988611072
TodoTiempo;2017-08-31 00:21;0;0;"Tropical Depression Harvey Forecast Information (.shp) http:// dlvr.it/PjnnwD";;;;"903125489451098112";https://twitter.com/TodoTiempo/status/903125489451098112
kmbc;2017-08-31 00:21;0;1;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// dlvr.it/Pjnnb3 pic.twitter.com/eykz21AjiK";;;;"903125479699263489";https://twitter.com/kmbc/status/903125479699263489
KP4Radio;2017-08-31 00:21;0;0;"Tropical Depression Harvey Forecast Information (.shp) http:// dlvr.it/PjnnYC";;;;"903125463333081088";https://twitter.com/KP4Radio/status/903125463333081088
asimnazir786;2017-08-31 00:19;0;0;"Harvey now a tropical depression https://www. yahoo.com/news/harvey-mo ves-louisiana-least-25-dead-17-missing-013209499--finance.html?.tsrc=fauxdal … via @yahoo";;@yahoo;;"903125189747253249";https://twitter.com/asimnazir786/status/903125189747253249
EarthlyMails;2017-08-31 00:19;0;0;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// earthlymails.com/harvey-downgra ded-to-tropical-depression-death-toll-rises-above-30%e2%80%8b/ …";;;;"903125104653201408";https://twitter.com/EarthlyMails/status/903125104653201408
eptoday;2017-08-31 00:17;0;0;"Harvey Downgraded to Tropical Depression , Still a Danger http:// eptoday.com/harvey-downgra ded-to-tropical-depression-still-a-danger/ … pic.twitter.com/qsc1msKoYO";;;;"903124688015994880";https://twitter.com/eptoday/status/903124688015994880
KETV;2017-08-31 00:17;0;0;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// dlvr.it/PjnlcB pic.twitter.com/bXosOSuKy0";;;;"903124464212131840";https://twitter.com/KETV/status/903124464212131840
WMUR9;2017-08-31 00:17;0;0;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// dlvr.it/Pjnld9 pic.twitter.com/Te5h2P1Edl";;;;"903124463159451648";https://twitter.com/WMUR9/status/903124463159451648
WJCLNews;2017-08-31 00:17;0;0;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// dlvr.it/PjnlZh pic.twitter.com/y0PZ9LbSla";;;;"903124462312112128";https://twitter.com/WJCLNews/status/903124462312112128
wyffnews4;2017-08-31 00:17;0;0;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// dlvr.it/PjnlXM pic.twitter.com/ko18kdIq8V";;;;"903124459803951105";https://twitter.com/wyffnews4/status/903124459803951105
NewsBry;2017-08-31 00:16;0;0;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// newsbry.com/harvey-downgra ded-to-tropical-depression-death-toll-rises-above-30%e2%80%8b/ …";;;;"903124282905124864";https://twitter.com/NewsBry/status/903124282905124864
XaniaNews_com;2017-08-31 00:15;0;0;"( Harvey weakens to a tropical depression ) - Xania News - http:// xanianews.com/harvey-weakens -to-a-tropical-depression/ … #XaniaNews";;;#XaniaNews;"903124028675694592";https://twitter.com/XaniaNews_com/status/903124028675694592
WXII;2017-08-31 00:14;2;0;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// dlvr.it/PjnkQQ pic.twitter.com/hOlyIINYwn";;;;"903123724630499329";https://twitter.com/WXII/status/903123724630499329
WGAL;2017-08-31 00:14;0;0;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// dlvr.it/PjnkJv pic.twitter.com/KOHoGbnodo";;;;"903123719425474560";https://twitter.com/WGAL/status/903123719425474560
WLWT;2017-08-31 00:14;0;0;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// dlvr.it/PjnkLM pic.twitter.com/yXy9GDWi9o";;;;"903123719270285312";https://twitter.com/WLWT/status/903123719270285312
koconews;2017-08-31 00:14;0;1;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// dlvr.it/PjnkLR pic.twitter.com/bXngnEb1FK";;;;"903123718582353920";https://twitter.com/koconews/status/903123718582353920
4029news;2017-08-31 00:14;0;0;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// dlvr.it/PjnkKB pic.twitter.com/uiLomnjDhz";;;;"903123714027380736";https://twitter.com/4029news/status/903123714027380736
koat7news;2017-08-31 00:14;0;0;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// dlvr.it/PjnkJz pic.twitter.com/yXx0Sk24wJ";;;;"903123712521547777";https://twitter.com/koat7news/status/903123712521547777
WESH;2017-08-31 00:14;4;3;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// dlvr.it/PjnkL1 pic.twitter.com/OwSZqCbqNt";;;;"903123710042767362";https://twitter.com/WESH/status/903123710042767362
16WAPTNews;2017-08-31 00:14;1;0;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// dlvr.it/PjnkHq pic.twitter.com/hxhRCU1vis";;;;"903123708658671617";https://twitter.com/16WAPTNews/status/903123708658671617
TomFlowers;2017-08-31 00:13;0;0;"Harvey weakens to tropical depression , but impact isn't fading away http:// nbcnews.to/2ekYu9u via @nbcnews";;@nbcnews;;"903123661934211072";https://twitter.com/TomFlowers/status/903123661934211072
BuzzzTeller;2017-08-31 00:13;0;1;"Harvey downgraded to tropical depression ; death toll rises above 30​ CLICK BELOW FOR FULL STORY... http:// buzzteller.com/harvey-downgra ded-to-tropical-depression-death-toll-rises-above-30%e2%80%8b/ …";;;;"903123623422025728";https://twitter.com/BuzzzTeller/status/903123623422025728
CattyFae;2017-08-31 00:12;0;0;"Oh gosh, Harvey is a Tropical Depression and is still sticking around for two more days- glad it's weaker, but even https:// weather.com/storms/hurrica ne/news/tropical-storm-harvey-forecast-texas-louisiana-arkansas …";;;;"903123252075212800";https://twitter.com/CattyFae/status/903123252075212800
krgv;2017-08-31 00:11;4;5;"Six more fatalities confirmed in the wake of Tropical Depression Harvey . Death toll now stands at 31. http:// ow.ly/lgu930eNRxd";;;;"903123009204047872";https://twitter.com/krgv/status/903123009204047872
newsparot;2017-08-31 00:11;0;0;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// newsparot.com/harvey-downgra ded-to-tropical-depression-death-toll-rises-above-30%e2%80%8b/ …";;;;"903122974877900800";https://twitter.com/newsparot/status/903122974877900800
WTAE;2017-08-31 00:10;0;1;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// dlvr.it/Pjnj5k pic.twitter.com/e8ThTgmEmv";;;;"903122721847918596";https://twitter.com/WTAE/status/903122721847918596
kcranews;2017-08-31 00:10;0;7;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// dlvr.it/Pjnhsl pic.twitter.com/W121XciNaZ";;;;"903122700972916736";https://twitter.com/kcranews/status/903122700972916736
VWNControlDesk;2017-08-31 00:08;0;0;"LATEST DETAILS Tropical Depression Harvey Image Credits: Weather Channel pic.twitter.com/b5tSh7GPks";;;;"903122200785547264";https://twitter.com/VWNControlDesk/status/903122200785547264
craw611;2017-08-31 00:07;0;0;"... TROPICAL DEPRESSION HARVEY PRELIMINARY OBSERVED RAIN TOTALS AND WIND REPORTS... http://www. wpc.ncep.noaa.gov/discussions/nf dscc1.html … http://www. wpc.ncep.noaa.gov/discussions/nf dscc1.html …";;;;"903122101594415104";https://twitter.com/craw611/status/903122101594415104
wdsu;2017-08-31 00:07;1;3;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// dlvr.it/Pjnh6m pic.twitter.com/NPR8q9IfFQ";;;;"903121959164116992";https://twitter.com/wdsu/status/903121959164116992
WLKY;2017-08-31 00:07;0;1;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// dlvr.it/Pjnh6B pic.twitter.com/ol6fwSboRZ";;;;"903121958249807872";https://twitter.com/WLKY/status/903121958249807872
WVTM13;2017-08-31 00:07;0;0;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// dlvr.it/Pjnh2Q pic.twitter.com/qJ6A6ZHEob";;;;"903121953329778688";https://twitter.com/WVTM13/status/903121953329778688
MyNBC5;2017-08-31 00:07;0;0;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// dlvr.it/Pjnh5M pic.twitter.com/97QjxKQlxM";;;;"903121953107525637";https://twitter.com/MyNBC5/status/903121953107525637
WISN12News;2017-08-31 00:07;1;1;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// dlvr.it/Pjnh2F pic.twitter.com/CKbCKCGjpd";;;;"903121952528752640";https://twitter.com/WISN12News/status/903121952528752640
ksbw;2017-08-31 00:07;0;1;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// dlvr.it/Pjnh1x pic.twitter.com/YhGR2SY0j2";;;;"903121951014625280";https://twitter.com/ksbw/status/903121951014625280
wbaltv11;2017-08-31 00:07;0;1;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// dlvr.it/Pjnh0Z pic.twitter.com/U10SZrgEYZ";;;;"903121949999505408";https://twitter.com/wbaltv11/status/903121949999505408
WMTWTV;2017-08-31 00:05;0;0;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// dlvr.it/PjnfxF pic.twitter.com/Aq5TnNAdMz";;;;"903121451468767232";https://twitter.com/WMTWTV/status/903121451468767232
Krystal_DawnL;2017-08-31 00:04;0;0;"Harvey now a tropical depression https://www. yahoo.com/news/harvey-mo ves-louisiana-least-25-dead-17-missing-013209499--finance.html?.tsrc=fauxdal … via @yahoo";;@yahoo;;"903121295411478529";https://twitter.com/Krystal_DawnL/status/903121295411478529
WPBF25News;2017-08-31 00:03;0;0;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// dlvr.it/Pjnf9z pic.twitter.com/mgFX8LNnw0";;;;"903120962966626305";https://twitter.com/WPBF25News/status/903120962966626305
VWNControlDesk;2017-08-31 00:01;0;0;"LATEST CONFIRMED DETAILS Tropical Depression Harvey At least 29 people are now known to have died pic.twitter.com/LoiLj4luwl";;;;"903120642798735360";https://twitter.com/VWNControlDesk/status/903120642798735360
1_newsnet;2017-08-30 23:59;0;0;"Harvey , now a tropical depression , takes aim at Memphis - https:// 1newsnet.com/harvey-now-a-t ropical-depression-takes-aim-at-memphis/ …";;;;"903120104036159488";https://twitter.com/1_newsnet/status/903120104036159488
BlairCoBreaking;2017-08-30 23:55;1;0;"Retweeted NHC Atlantic Ops ( @NHC_Atlantic ): Key messages for NHC's last advisory on Tropical Depression #Harvey .... http:// fb.me/6bMEpxXl4";;@NHC_Atlantic;#Harvey;"903118983833952256";https://twitter.com/BlairCoBreaking/status/903118983833952256
ToBeSafeNSound;2017-08-30 23:52;0;0;"Live Updates: Death Toll Rises As Harvey Is Downgraded To Tropical Depression https://www. buzzfeed.com/buzzfeednews/l ive-updates-national-weather-service-harvey-is-beyond?utm_term=.xnpD0pADm1 …";;;;"903118297423417344";https://twitter.com/ToBeSafeNSound/status/903118297423417344
JJonny72;2017-08-30 23:44;0;0;"Harvey weakens to a tropical depression";;;;"903116227190677504";https://twitter.com/JJonny72/status/903116227190677504
N_BreakingNEWS;2017-08-30 23:40;0;0;"#News USA HURRICANE - Harvey weakens to tropical depression , heads to southwest Louisiana http:// a.bla.es/en/?uen=https: //www.efe.com/efe/english/world/harvey-weakens-to-tropical-depression-heads-southwest-louisiana/50000262-3366040?utm_source=wwwefecom&utm_medium=rss&utm_campaign=rss …";;;#News;"903115147450908672";https://twitter.com/N_BreakingNEWS/status/903115147450908672
MarvinDMartian2;2017-08-30 23:33;1;0;"Storm Summary #20 For TROPICAL DEPRESSION #Harvey PRELIMINARY RAINFALL TOTALS AND WIND REPORTS http://www. wpc.ncep.noaa.gov/discussions/nf dscc1.html … #TXwx";;;#20 #Harvey #TXwx;"903113527916933120";https://twitter.com/MarvinDMartian2/status/903113527916933120
EditPlatter;2017-08-30 23:30;0;0;"Hurricane Harvey Weakens To Tropical Depression | https://www. editplatter.com/hurricane-harv ey-weakens-tropical-depression/ … pic.twitter.com/WcT9NlakVk";;;;"903112646488199169";https://twitter.com/EditPlatter/status/903112646488199169
kingthump3r;2017-08-30 23:28;0;0;"#politics #media #news https://www. youtube.com/watch?v=s6qG8W B-83I … Harvey weakens to a tropical depression - euronews";;;#politics #media #news;"903112195738918912";https://twitter.com/kingthump3r/status/903112195738918912
gekkosecond;2017-08-30 23:28;0;0;"Harvey Downgraded to Tropical Depression , Still a Danger https://www. voanews.com/a/harvey-weake ns-but-casualties-damages-grow-steadily/4008048.html …";;;;"903112160619913216";https://twitter.com/gekkosecond/status/903112160619913216
LynneAShapiro;2017-08-30 23:22;0;0;"Harvey weakens to a tropical depression : http:// aol.it/2erJLgy via @AOL";;@AOL;;"903110828798296064";https://twitter.com/LynneAShapiro/status/903110828798296064
RobertDJackson4;2017-08-30 23:21;0;0;"Harvey now tropical depression , but catastrophic flooding continues -- live updates https://www. cbsnews.com/news/houston-f lood-hurricane-harvey-30-aug-live-updates/ …";;;;"903110472848769026";https://twitter.com/RobertDJackson4/status/903110472848769026
TodoTiempo;2017-08-30 23:20;0;0;"Tropical Depression Harvey Best Track Information (.kmz) http:// fb.me/1oo11uAoU";;;;"903110143902007296";https://twitter.com/TodoTiempo/status/903110143902007296
TodoTiempo;2017-08-30 23:20;0;0;"Tropical Depression Harvey Best Track Information (.kmz) http:// dlvr.it/PjnMvG";;;;"903110138864689153";https://twitter.com/TodoTiempo/status/903110138864689153
KP4Radio;2017-08-30 23:20;0;0;"Tropical Depression Harvey Best Track Information (.kmz) http:// dlvr.it/PjnMZ7";;;;"903110117377245185";https://twitter.com/KP4Radio/status/903110117377245185
660NEWS;2017-08-30 23:19;2;0;"The latest on what is now Tropical Depression Harvey http://www. 660news.com/2017/08/30/the -latest-harvey-downgraded-to-tropical-depression/ … pic.twitter.com/7swx8y4eXy";;;;"903110013329170432";https://twitter.com/660NEWS/status/903110013329170432
ShelbyOhWx;2017-08-30 23:09;0;0;"Tropical Depression Harvey Wind Speed Probabilities Number 43 http://www. shelbyohwx.com/tropical-depre ssion-harvey-wind-speed-probabilities-number-43/ …";;;;"903107522273452032";https://twitter.com/ShelbyOhWx/status/903107522273452032
ShelbyOhWx;2017-08-30 23:09;0;0;"Tropical Depression Harvey Forecast Advisory Number 43 http://www. shelbyohwx.com/tropical-depre ssion-harvey-forecast-advisory-number-43/ …";;;;"903107521375809536";https://twitter.com/ShelbyOhWx/status/903107521375809536
ChikageWeather;2017-08-30 23:07;0;0;"#ChiksChats on #FacebookLive Wed 7/31 Tropical Depression #Harvey #CBSAustinWX http:// bit.ly/cbsaustinwx http:// fb.me/3SxSxUdEz";;;#ChiksChats #FacebookLive #Harvey #CBSAustinWX;"903106888488947712";https://twitter.com/ChikageWeather/status/903106888488947712
Madi_Nash;2017-08-30 23:06;0;5;"I just heard hurricane harvey get called a tropical depression and I could not relate more";;;;"903106578345205760";https://twitter.com/Madi_Nash/status/903106578345205760
ClimaEdoQROO;2017-08-30 23:04;0;0;"Key messages for NHC's last advisory on Tropical Depression #Harvey . Future advisories will be issued by NWSWPC… https:// twitter.com/i/web/status/9 03098465198239745 …";;;#Harvey;"903106266352025600";https://twitter.com/ClimaEdoQROO/status/903106266352025600
HeyLynchburg;2017-08-30 23:03;0;0;"RT:NWSBlacksburg RT NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey . Future adv… https:// twitter.com/i/web/status/9 03098465198239745 …";;;#Harvey;"903105894065610752";https://twitter.com/HeyLynchburg/status/903105894065610752
VeoNews_;2017-08-30 23:00;0;0;"Harvey weakens to a tropical depression http://www. youtube.com/watch?v=s6qG8W B-83I … http:// veonews.teleame.com/harvey-weakens -to-a-tropical-depression/ …";;;;"903105180086013952";https://twitter.com/VeoNews_/status/903105180086013952
ABC7Brian;2017-08-30 22:58;0;1;"Now a tropical depression over land the baton is passed...all future #Harvey weather information will now come from @NWSWPC https:// twitter.com/nhc_atlantic/s tatus/903098465198239745 …";;@NWSWPC;#Harvey;"903104632678993920";https://twitter.com/ABC7Brian/status/903104632678993920
WeatherNew_Now;2017-08-30 22:56;0;1;"[NEWS] Tropical Storm Harvey has weakened to a Tropical Depression . Harvey is moving NNE at 9 mph (9 miles per hour) Flooding Rain at TEXAS.";;;;"903104276980838400";https://twitter.com/WeatherNew_Now/status/903104276980838400
HAMILTON_XTC;2017-08-30 22:55;1;0;"Tropical depression : Harvey still packs punch https://www. yahoo.com/news/harvey-mo ves-louisiana-least-25-dead-17-missing-013209499--finance.html?.tsrc=fauxdal … Read";;;;"903104002249957376";https://twitter.com/HAMILTON_XTC/status/903104002249957376
NRIPress;2017-08-30 22:51;0;0;"Hurricane Harvey weakens to tropical depression https:// goo.gl/fb/KxCYCg #bollywood #bbc";;;#bollywood #bbc;"903102953707450369";https://twitter.com/NRIPress/status/903102953707450369
MaggieWade9;2017-08-30 22:49;0;0;"Just In: Latest on Tropical Depression Harvey and where it is headed now. https:// twitter.com/NBCNews/status /903099463597789188 …";;;;"903102524017790976";https://twitter.com/MaggieWade9/status/903102524017790976
ANTIBURREGO;2017-08-30 22:48;5;4;"UPDATED: #Harvey is now a tropical depression , at least 38 dead #Texas #Louisiana #harveyflooding http:// read.bi/2vafHNo vía @BI_Science";;@BI_Science;#Harvey #Texas #Louisiana #harveyflooding;"903102199575826432";https://twitter.com/ANTIBURREGO/status/903102199575826432
_NoMoreExcuses;2017-08-30 22:48;0;0;"Harvey weakens to a tropical depression http:// dlvr.it/Pjn82Z ^Euronews pic.twitter.com/bYY4iarED3";;;;"903102086941884416";https://twitter.com/_NoMoreExcuses/status/903102086941884416
NVPeople;2017-08-30 22:48;0;0;"Harvey weakens to a tropical depression http:// dlvr.it/Pjn83W ^Euronews pic.twitter.com/IHObfa9FEE";;;;"903102086841171968";https://twitter.com/NVPeople/status/903102086841171968
_ThePage;2017-08-30 22:48;0;0;"Harvey weakens to a tropical depression http:// dlvr.it/Pjn82N ^Euronews pic.twitter.com/lT9pYdI5Li";;;;"903102083527622656";https://twitter.com/_ThePage/status/903102083527622656
Storm_Central;2017-08-30 22:47;0;0;"Good Evening everyone- 10pm-CDT/11pm - EDT Here is the last advisory on Tropical Depression Harvey , Also totals... http:// fb.me/2evk0p1Ut";;;;"903101998354006016";https://twitter.com/Storm_Central/status/903101998354006016
dennis_jernberg;2017-08-30 22:46;0;0;"Just checked the Wikipedia page on #Harvey . It's a Tropical Depression now. Took it way too long, to say the least...";;;#Harvey;"903101744212697088";https://twitter.com/dennis_jernberg/status/903101744212697088
maxvaldes;2017-08-30 22:46;0;0;"NBCNews: JUST IN: Tropical Depression Harvey 's center to move through northeastern Louisiana and northwestern Miss… https:// twitter.com/i/web/status/9 03099463597789188 …";;;;"903101644623273985";https://twitter.com/maxvaldes/status/903101644623273985
genenorman;2017-08-30 22:45;0;0;"The latest Atlantic tropical outlook from #NHC : Tropical Depression Harvey Graphics http:// ow.ly/rNIv50dL71z";;;#NHC;"903101478608535554";https://twitter.com/genenorman/status/903101478608535554
OneVenusThrow;2017-08-30 22:45;0;0;"#Harvey Now Tropical Depression , But Catastrophic #Flooding Continues -- #LIVE #Updates https://www. cbsnews.com/news/houston-f lood-hurricane-harvey-30-aug-live-updates/ … #HurricaneHarvey #Texas";;;#Harvey #Flooding #LIVE #Updates #HurricaneHarvey #Texas;"903101387663396865";https://twitter.com/OneVenusThrow/status/903101387663396865
LeeBorowska;2017-08-30 22:44;0;0;"At least 28 confirmed dead thus far Harvey weakens to tropical depression , but impact isn't fading away http:// nbcnews.to/2ekYu9u via @nbcnews";;@nbcnews;;"903101158713118720";https://twitter.com/LeeBorowska/status/903101158713118720
UKCenter_HQ;2017-08-30 22:44;0;1;"Authorities in Texas have confirmed six more deaths as a result of Tropical Depression Harvey - taking the total to 31.";;;;"903101153063436289";https://twitter.com/UKCenter_HQ/status/903101153063436289
channel1america;2017-08-30 22:43;0;0;"NBCNEWS reports JUST IN: Tropical Depression Harvey 's center to move through northeastern Louisiana and northweste… https:// twitter.com/NBCNews/status /903099463597789188 …";;;;"903100847848030209";https://twitter.com/channel1america/status/903100847848030209
RealMadisonsCPC;2017-08-30 22:42;0;0;"Tropical Depression Harvey moves into the Mississippi Valley on Thursday http:// dlvr.it/Pjn69p";;;;"903100539814031360";https://twitter.com/RealMadisonsCPC/status/903100539814031360
JasonBoyerWLOS;2017-08-30 22:38;1;0;"NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey . Future advisories will be issu… https:// twitter.com/i/web/status/9 03098465198239745 …";;;#Harvey;"903099555545272320";https://twitter.com/JasonBoyerWLOS/status/903099555545272320
NBCNews;2017-08-30 22:37;110;89;"JUST IN: Tropical Depression Harvey 's center to move through northeastern Louisiana and northwestern Mississippi Thursday, says NHC pic.twitter.com/aiLhoceTLR";;;;"903099463597789188";https://twitter.com/NBCNews/status/903099463597789188
