"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2826","Retweeted NHC Atlantic Ops (@NHC_Atlantic):

Tropical Depression #Harvey Advisory 42A: Now available on the NHC... https://t.co/Xtpr3AdQgo",FALSE,2,NA,2017-08-31 02:55:03,FALSE,NA,"903088716805275648",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","motelonfire",0,FALSE,FALSE,NA,NA
"2827","RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 42A: Now available on the NHC website. https://t.co/VqHn0uj6EM",FALSE,0,NA,2017-08-31 02:54:59,FALSE,NA,"903088701185548289",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","motelonfire",59,TRUE,FALSE,NA,NA
"2828","RT @NPR: MAP: Houston copes with record rainfall; Harvey is now a tropical depression https://t.co/pq39whRnxf https://t.co/R7bmGx1OIq",FALSE,0,NA,2017-08-31 02:54:27,FALSE,NA,"903088566141583361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WlnCustomerLove",92,TRUE,FALSE,NA,NA
"2829","Harvey Downgraded to Tropical Depression, But Still a Danger  https://t.co/1tteGD7j3l",FALSE,0,NA,2017-08-31 02:53:54,FALSE,NA,"903088426227974144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","miss_sudoku",0,FALSE,FALSE,NA,NA
"2830","RT @WeatherNation: Harvey is no longer a tropical storm.  It's now a tropical depression. But the flooding problems are not over yet. https…",FALSE,0,NA,2017-08-31 02:53:36,FALSE,NA,"903088352706142208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iowanliveintexa",50,TRUE,FALSE,NA,NA
"2831","RT @NWSNewOrleans: Harvey is now a Tropical Depression. Weather hazards will diminish over SE Mississippi &amp; SE Louisiana through Thursday.…",FALSE,0,NA,2017-08-31 02:53:18,FALSE,NA,"903088277925892097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AshleyReneeWx",20,TRUE,FALSE,NA,NA
"2832","RT @ABC: #Harvey is now a Tropical Depression, but @Ginger_Zee says despite the rain stopping in many areas, the rivers are still rising. h…",FALSE,0,NA,2017-08-31 02:53:14,FALSE,NA,"903088261865885696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Johnathan_Hart",100,TRUE,FALSE,NA,NA
"2833","RT @WalkerATX: MIAMI (AP) -- National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.",FALSE,0,NA,2017-08-31 02:52:59,FALSE,NA,"903088198095478784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BridgetonFOX7",1,TRUE,FALSE,NA,NA
"2834","RT @NPR: MAP: Houston copes with record rainfall; Harvey is now a tropical depression https://t.co/pq39whRnxf https://t.co/R7bmGx1OIq",FALSE,0,NA,2017-08-31 02:52:51,FALSE,NA,"903088164226641920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PlpeLennon",92,TRUE,FALSE,NA,NA
"2835","RT @NPR: MAP: Houston copes with record rainfall; Harvey is now a tropical depression https://t.co/pq39whRnxf https://t.co/R7bmGx1OIq",FALSE,0,NA,2017-08-31 02:52:30,FALSE,NA,"903088077563846658",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HappyblrdRu",92,TRUE,FALSE,NA,NA
"2836","RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.",FALSE,0,NA,2017-08-31 02:52:12,FALSE,NA,"903088000787238912",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mgd2278",619,TRUE,FALSE,NA,NA
"2837","RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 42A: Now available on the NHC website. https://t.co/VqHn0uj6EM",FALSE,0,NA,2017-08-31 02:52:10,FALSE,NA,"903087992184737793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","twxman911",59,TRUE,FALSE,NA,NA
"2838","RT @NPR: MAP: Houston copes with record rainfall; Harvey is now a tropical depression https://t.co/pq39whRnxf https://t.co/R7bmGx1OIq",FALSE,0,NA,2017-08-31 02:51:31,FALSE,NA,"903087827705057283",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vlckyeray",92,TRUE,FALSE,NA,NA
"2839","Harvey weakens to Tropical Depression as flooding continues: https://t.co/sPoqGjuJBK https://t.co/8yzHFnLYbx",FALSE,2,NA,2017-08-31 02:51:03,FALSE,NA,"903087709413146625",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NBCPhiladelphia",0,FALSE,FALSE,NA,NA
"2840","The Latest: Harvey may be downgraded to tropical depression.. Related Articles: https://t.co/w99l8zsGb7",FALSE,0,NA,2017-08-31 02:51:02,FALSE,NA,"903087708138037248",NA,"<a href=""http://www.google.com"" rel=""nofollow"">TwitterJava22</a>","latest_ooyuz",0,FALSE,FALSE,NA,NA
"2841","Harvey is now a Tropical Depression (downgrade from Tropical Storm Status). This makes it the longest *named* storm in TX History - 5 days.",FALSE,2,NA,2017-08-31 02:50:53,FALSE,NA,"903087670921973760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LindseySlaterTV",0,FALSE,FALSE,NA,NA
"2842","The Latest: Harvey topples storage tanks, crude oil leaks https://t.co/SF0ZJHSP5j
#UniteBlue #HoustonFloods",FALSE,1,NA,2017-08-31 02:50:51,FALSE,NA,"903087662298529792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bigal953",1,FALSE,FALSE,NA,NA
"2843","RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.",FALSE,0,NA,2017-08-31 02:50:50,FALSE,NA,"903087656791416833",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cheezwitham",619,TRUE,FALSE,NA,NA
"2844","RT @KNX1070: #Harvey, now a tropical depression, heads toward Memphis, https://t.co/9zX7zzKtQL",FALSE,0,NA,2017-08-31 02:50:50,FALSE,NA,"903087654438182912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SamValley",5,TRUE,FALSE,NA,NA
"2845","RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.",FALSE,0,NA,2017-08-31 02:50:47,FALSE,NA,"903087641901522945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CaGramps63",619,TRUE,FALSE,NA,NA
"2846","Tropical Depression Harvey batters Texas https://t.co/JVo7ZqOMV8",FALSE,0,NA,2017-08-31 02:50:45,FALSE,NA,"903087636612603904",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","11dodo12345",0,FALSE,FALSE,NA,NA
"2847","RT @nytimes: Harvey was downgraded to a tropical depression on Wednesday night. Latest updates on the storm: 
https://t.co/MSFVUkZLNW",FALSE,0,NA,2017-08-31 02:50:43,FALSE,NA,"903087626306985984",NA,"<a href=""http://sites.google.com/site/yorufukurou/"" rel=""nofollow"">YoruFukurou</a>","t_hisashi",63,TRUE,FALSE,NA,NA
"2848","Tropical Depression Harvey batters Texas https://t.co/omXx40V3mK",FALSE,0,NA,2017-08-31 02:50:37,FALSE,NA,"903087602194112512",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","komraddiet",0,FALSE,FALSE,NA,NA
"2849","CNN has continuing coverage of the atrocities of tropical depression Harvey...",FALSE,0,NA,2017-08-31 02:50:32,FALSE,NA,"903087580173934593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BrentonGivens",0,FALSE,FALSE,NA,NA
"2850","#Harvey, now a tropical depression, heads toward Memphis, https://t.co/9zX7zzKtQL",FALSE,3,NA,2017-08-31 02:50:23,FALSE,NA,"903087543838789633",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","KNX1070",5,FALSE,FALSE,NA,NA
"2851","thehill: JUST IN: Harvey downgraded to a tropical depression https://t.co/qkYYN18uYU https://t.co/KB5AtSfr6Z",FALSE,0,NA,2017-08-31 02:50:23,FALSE,NA,"903087542198837248",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Angelus1701",0,FALSE,FALSE,NA,NA
"2852","RT @WesWeather: Exactly 1 week ago #Harvey was a tropical depression in the Gulf. For the second time in it's life it is now a tropical dep…",FALSE,0,NA,2017-08-31 02:50:01,FALSE,NA,"903087450632925184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bigbradv",15,TRUE,FALSE,NA,NA
"2853","Tropical Depression Harvey batters Texas https://t.co/PoRO3bkJo0",FALSE,0,NA,2017-08-31 02:49:44,FALSE,NA,"903087381422764032",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","komrad",0,FALSE,FALSE,NA,NA
"2854","RT @thehill: JUST IN: Harvey downgraded to a tropical depression https://t.co/xLD1LevuRQ https://t.co/mosoQo3fkT",FALSE,0,NA,2017-08-31 02:49:42,FALSE,NA,"903087369225728001",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","JessInTexas1",53,TRUE,FALSE,NA,NA
"2855","RT @ABC: #Harvey is now a Tropical Depression, but @Ginger_Zee says despite the rain stopping in many areas, the rivers are still rising. h…",FALSE,0,NA,2017-08-31 02:49:39,FALSE,NA,"903087359121649667",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BigAG98",100,TRUE,FALSE,NA,NA
"2856","@headrickwalley Harvey is now a tropical depression. We are expecting breezy showers w/a few storms. Rain totals ar… https://t.co/2reIiRkLST",FALSE,0,"headrickwalley",2017-08-31 02:49:23,TRUE,"903027548728197122","903087289676570624","809716892990574592","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WBIRWeather",0,FALSE,FALSE,NA,NA
"2857","RT @WeatherNation: Harvey is no longer a tropical storm.  It's now a tropical depression. But the flooding problems are not over yet. https…",FALSE,0,NA,2017-08-31 02:48:55,FALSE,NA,"903087173368516608",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Kenold_Thezan",50,TRUE,FALSE,NA,NA
"2858","RT @JoshuaChavers: 4 days and 21 hours after first landfall, tropical system formerly known as Harvey weakens to a tropical depression. No…",FALSE,0,NA,2017-08-31 02:48:44,FALSE,NA,"903087128501825536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","daisymae6044",3,TRUE,FALSE,NA,NA
"2859","RT @CBSNews: National Hurricane Center downgrades Harvey to a tropical depression, but says catastrophic flooding continues https://t.co/EV…",FALSE,0,NA,2017-08-31 02:48:34,FALSE,NA,"903087085975855105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jrm21370023Jrm",69,TRUE,FALSE,NA,NA
"2860","RT @WeatherNation: Harvey is no longer a tropical storm.  It's now a tropical depression. But the flooding problems are not over yet. https…",FALSE,0,NA,2017-08-31 02:48:30,FALSE,NA,"903087068158595073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jjwills2",50,TRUE,FALSE,NA,NA
"2861","Harvey is now a tropical depression. Tropical storm warnings were allowed to expire for our coastline. Also, a... https://t.co/JxPpVekqcU",FALSE,0,NA,2017-08-31 02:48:03,FALSE,NA,"903086957726769153",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","JesseGunkel",0,FALSE,FALSE,NA,NA
"2862","RT @ABC: #Harvey is now a Tropical Depression, but @Ginger_Zee says despite the rain stopping in many areas, the rivers are still rising. h…",FALSE,0,NA,2017-08-31 02:47:55,FALSE,NA,"903086923920617472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","turnbolt11",100,TRUE,FALSE,NA,NA
"2863","Harvey, now a tropical depression, heads toward Memphis https://t.co/He3b1XP6Ul",FALSE,0,NA,2017-08-31 02:47:47,FALSE,NA,"903086887950307328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fook_Orf",0,FALSE,FALSE,NA,NA
"2864","RT @NBCNews: JUST IN: Harvey weakens to a Tropical Depression. Read more: https://t.co/o01IHmhBYF https://t.co/Kj14HuVUH7",FALSE,0,NA,2017-08-31 02:47:43,FALSE,NA,"903086873043718144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ClayGrewTall",95,TRUE,FALSE,NA,NA
"2865","RT @newson6wxguy: #Harvey is now a tropical depression &amp; continues to weaken as it moves NE... but still leaving behind devastating floodin…",FALSE,0,NA,2017-08-31 02:47:34,FALSE,NA,"903086835806728192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wewilltryagain_",1,TRUE,FALSE,NA,NA
"2866","RT @ABC: #Harvey is now a Tropical Depression, but @Ginger_Zee says despite the rain stopping in many areas, the rivers are still rising. h…",FALSE,0,NA,2017-08-31 02:47:30,FALSE,NA,"903086817280495616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jonatha07038538",100,TRUE,FALSE,NA,NA
"2867","RT @northjersey: Harvey has been downgraded to a tropical depression, National Weather Service says: https://t.co/eP7ddtZDKx",FALSE,0,NA,2017-08-31 02:47:23,FALSE,NA,"903086786112614400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PMorris153",1,TRUE,FALSE,NA,NA
"2868","Harvey now tropical depression, but catastrophic flooding continues -- live updates - https://t.co/RTMayw8Jie via https://t.co/BJJW8qIO3X",FALSE,0,NA,2017-08-31 02:47:20,FALSE,NA,"903086776427958272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gdlcolorado",0,FALSE,FALSE,NA,NA
"2869","RT @ABC: #Harvey is now a Tropical Depression, but @Ginger_Zee says despite the rain stopping in many areas, the rivers are still rising. h…",FALSE,0,NA,2017-08-31 02:46:30,FALSE,NA,"903086564653150208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tundrawolfqueen",100,TRUE,FALSE,NA,NA
"2870","RT @ScottPadgettCBS: Harvey has weakened to a Tropical Depression as it moves further inland. https://t.co/1ondubAEvn",FALSE,0,NA,2017-08-31 02:46:28,FALSE,NA,"903086557439152128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HasletStorm",9,TRUE,FALSE,NA,NA
"2871","RT @NPR: MAP: Houston copes with record rainfall; Harvey is now a tropical depression https://t.co/pq39whRnxf https://t.co/R7bmGx1OIq",FALSE,0,NA,2017-08-31 02:46:07,FALSE,NA,"903086469027430402",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","scschick21",92,TRUE,FALSE,NA,NA
"2872","RT @thehill: JUST IN: Harvey downgraded to a tropical depression https://t.co/xLD1LevuRQ https://t.co/mosoQo3fkT",FALSE,0,NA,2017-08-31 02:45:48,FALSE,NA,"903086387762798592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vanessaamadrid",53,TRUE,FALSE,NA,NA
"2873","RT @weatherchannel: Harvey has weakened to a depression, but catastrophic flooding continues in southeast Texas and southwest Louisiana: ht…",FALSE,0,NA,2017-08-31 02:45:38,FALSE,NA,"903086348860567553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sabine065",161,TRUE,FALSE,NA,NA
"2874","RT @NPR: MAP: Houston copes with record rainfall; Harvey is now a tropical depression https://t.co/pq39whRnxf https://t.co/R7bmGx1OIq",FALSE,0,NA,2017-08-31 02:45:11,FALSE,NA,"903086233324318721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","camrynjewell200",92,TRUE,FALSE,NA,NA
"2875","RT @NPR: MAP: Houston copes with record rainfall; Harvey is now a tropical depression https://t.co/pq39whRnxf https://t.co/R7bmGx1OIq",FALSE,0,NA,2017-08-31 02:45:06,FALSE,NA,"903086213091008512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jonescj722",92,TRUE,FALSE,NA,NA
"2876","RT @thehill: JUST IN: Harvey downgraded to a tropical depression https://t.co/xLD1LevuRQ https://t.co/mosoQo3fkT",FALSE,0,NA,2017-08-31 02:44:29,FALSE,NA,"903086058233094144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","LadyVicious88",53,TRUE,FALSE,NA,NA
"2877","RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.",FALSE,0,NA,2017-08-31 02:43:51,FALSE,NA,"903085899637854208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CASTELLANOS2109",619,TRUE,FALSE,NA,NA
"2878","RT @hurrtrackerapp: JUST IN: #Harvey downgrades to a tropical depression as it tracks NNE. Despite its weakening, it will continue to drop…",FALSE,0,NA,2017-08-31 02:43:24,FALSE,NA,"903085787822030854",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wonder_Chick_",25,TRUE,FALSE,NA,NA
"2879","#Harvey is now a tropical depression &amp; continues to weaken as it moves NE... but still leaving behind devastating f… https://t.co/KxOfXLCj2i",FALSE,5,NA,2017-08-31 02:43:12,TRUE,NA,"903085737045872641",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","newson6wxguy",1,FALSE,FALSE,NA,NA
"2880","RT @AP: Harvey downgraded to a tropical depression with ""life threatening"" flooding from Houston to southwest Louisiana. https://t.co/PSHsc…",FALSE,0,NA,2017-08-31 02:43:07,FALSE,NA,"903085713180114945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jrm21370023Jrm",122,TRUE,FALSE,NA,NA
"2881","RT @ABC: #Harvey is now a Tropical Depression, but @Ginger_Zee says despite the rain stopping in many areas, the rivers are still rising. h…",FALSE,0,NA,2017-08-31 02:43:03,FALSE,NA,"903085695992029184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Americakids2016",100,TRUE,FALSE,NA,NA
"2882","RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.",FALSE,0,NA,2017-08-31 02:43:00,FALSE,NA,"903085684281499649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lochelle1",619,TRUE,FALSE,NA,NA
"2883","RT @NPR: MAP: Houston copes with record rainfall; Harvey is now a tropical depression https://t.co/pq39whRnxf https://t.co/R7bmGx1OIq",FALSE,0,NA,2017-08-31 02:42:20,FALSE,NA,"903085517708959746",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BiueBagBoy",92,TRUE,FALSE,NA,NA
"2884","RT @AP: Harvey downgraded to a tropical depression with ""life threatening"" flooding from Houston to southwest Louisiana. https://t.co/PSHsc…",FALSE,0,NA,2017-08-31 02:42:00,FALSE,NA,"903085432757297152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kingsfanone",122,TRUE,FALSE,NA,NA
"2885","RT @whec_SLaRocca: Tropical Depression Harvey is moving NNE at 8 MPH with sustained winds at 35 MPH. https://t.co/j75WUtHDWs",FALSE,0,NA,2017-08-31 02:41:47,FALSE,NA,"903085377753415681",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","news10nbc",2,TRUE,FALSE,NA,NA
"2886","RT @ABC: #Harvey is now a Tropical Depression, but @Ginger_Zee says despite the rain stopping in many areas, the rivers are still rising. h…",FALSE,0,NA,2017-08-31 02:41:38,FALSE,NA,"903085342655434754",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Makaylastannard",100,TRUE,FALSE,NA,NA
"2887","Tropical Depression Harvey is moving NNE at 8 MPH with sustained winds at 35 MPH. https://t.co/j75WUtHDWs",FALSE,1,NA,2017-08-31 02:41:31,FALSE,NA,"903085310543876096",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","whec_SLaRocca",2,FALSE,FALSE,NA,NA
"2888","RT @USATODAY: #BREAKING Harvey has been downgraded to a tropical depression, National Weather Service says https://t.co/zDVC3crsE7",FALSE,0,NA,2017-08-31 02:41:21,FALSE,NA,"903085269896884225",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lovelandexcarol",78,TRUE,FALSE,NA,NA
"2889","RT @ABC: #Harvey is now a Tropical Depression, but @Ginger_Zee says despite the rain stopping in many areas, the rivers are still rising. h…",FALSE,0,NA,2017-08-31 02:40:51,FALSE,NA,"903085144059326465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rombaa",100,TRUE,FALSE,NA,NA
"2890","RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.",FALSE,0,NA,2017-08-31 02:40:33,FALSE,NA,"903085067471380485",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BibbBug",619,TRUE,FALSE,NA,NA
"2891","RT @weatherchannel: Harvey has weakened to a depression, but catastrophic flooding continues in southeast Texas and southwest Louisiana: ht…",FALSE,0,NA,2017-08-31 02:40:12,FALSE,NA,"903084978359164930",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Janednorris",161,TRUE,FALSE,NA,NA
"2892","Tropical Depression Harvey batters Texas https://t.co/i7wDYZZME3 https://t.co/oPGWA110oL",FALSE,0,NA,2017-08-31 02:40:08,FALSE,NA,"903084965390303232",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Latinos331",0,FALSE,FALSE,NA,NA
"2893","Tropical Depression Harvey moves into the Mississippi Valley on Thursday https://t.co/jPvjh89Hd7",FALSE,0,NA,2017-08-31 02:40:04,FALSE,NA,"903084947967172608",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","ChaserDustin",0,FALSE,FALSE,NA,NA
"2894","RT @ABC: #Harvey is now a Tropical Depression, but @Ginger_Zee says despite the rain stopping in many areas, the rivers are still rising. h…",FALSE,0,NA,2017-08-31 02:40:01,FALSE,NA,"903084935623303169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eddieolmos_",100,TRUE,FALSE,NA,NA
"2895","Harvey repeats devastation back on shore in Texas, Louisiana https://t.co/xtNAioODjA",FALSE,3,NA,2017-08-31 02:40:00,FALSE,NA,"903084932037267456",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","WKRN",2,FALSE,FALSE,NA,NA
"2896","RT @FOX8NOLA: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues https://t.co/nu…",FALSE,0,NA,2017-08-31 02:39:51,FALSE,NA,"903084893005115394",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaityloo",5,TRUE,FALSE,NA,NA
"2897","RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.",FALSE,0,NA,2017-08-31 02:39:20,FALSE,NA,"903084760288727040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pamsiegelzarte",619,TRUE,FALSE,NA,NA
"2898","RT @thehill: JUST IN: Harvey downgraded to a tropical depression https://t.co/xLD1LevuRQ https://t.co/mosoQo3fkT",FALSE,0,NA,2017-08-31 02:38:53,FALSE,NA,"903084648779087873",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Elainecm12",53,TRUE,FALSE,NA,NA
"2899","RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.",FALSE,0,NA,2017-08-31 02:38:50,FALSE,NA,"903084637152563200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WLKYEmily",619,TRUE,FALSE,NA,NA
"2900","RT @Ginger_Zee: #Harvey has finally fallen to 35 mph making it a tropical depression and no longer a tropical storm. Also, it's moving fast…",FALSE,0,NA,2017-08-31 02:38:23,FALSE,NA,"903084525160468480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaygeon",43,TRUE,FALSE,NA,NA
"2901","RT @WesWeather: Exactly 1 week ago #Harvey was a tropical depression in the Gulf. For the second time in it's life it is now a tropical dep…",FALSE,0,NA,2017-08-31 02:38:07,FALSE,NA,"903084455916699648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SusanFarr2",15,TRUE,FALSE,NA,NA
"2902","RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.",FALSE,0,NA,2017-08-31 02:37:29,FALSE,NA,"903084294922530816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jazmine023",619,TRUE,FALSE,NA,NA
"2903","RT @Ginger_Zee: #Harvey has finally fallen to 35 mph making it a tropical depression and no longer a tropical storm. Also, it's moving fast…",FALSE,0,NA,2017-08-31 02:37:27,FALSE,NA,"903084290052952064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaraMcCloskeyVT",43,TRUE,FALSE,NA,NA
"2904","Harvey, now a tropical depression, takes aim at Memphis https://t.co/RAaeH1ekYw https://t.co/ifXA5XYoFR",FALSE,0,NA,2017-08-31 02:37:05,FALSE,NA,"903084197811593217",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RobertoTorchio2",0,FALSE,FALSE,NA,NA
"2905","RT @NPR: MAP: Houston copes with record rainfall; Harvey is now a tropical depression https://t.co/pq39whRnxf https://t.co/R7bmGx1OIq",FALSE,0,NA,2017-08-31 02:37:04,FALSE,NA,"903084192648626178",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IamFalcon_69",92,TRUE,FALSE,NA,NA
"2906","50 Kentucky HS football games changing dates because of Tropical Depression Harvey Friday forecast https://t.co/ATVK3RW7ii",FALSE,0,NA,2017-08-31 02:37:01,FALSE,NA,"903084181118443520",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","SChaleunphonh",0,FALSE,FALSE,NA,NA
"2907","RT @taty__: #Harvey is now a tropical depression, with winds at 35 mph.",FALSE,0,NA,2017-08-31 02:37:01,FALSE,NA,"903084178660581377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","themalikmingo",1,TRUE,FALSE,NA,NA
